FIPS,COUNTY,Delete,REGION
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48235,Irion County,48235,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
48451,Tom Green County,48451,San Angelo
